page,group,subgroup,nreview,user,role,postcount,datecreated,hourcreated,message,reply
1,Honda,Honda Accord,781,kyfdx,Moderator,217095,2020-07-13,18:45:08,"steve16 said:Hello, Could I please get the RV, MF, and incentives for a 2020 Honda Accord LE and EX trims? 36/12. Zip code 02138. Thank you very much.There is no LE trim. LX? ",Yes
1,Honda,Honda Accord,782,LBCars711,Member,12,2020-07-14,03:13:02,"Here's the offer I got today. Any room to negotiate down? Any additional incentives? Looking to get to $345/mo if possible:2020 Honda Accord Sport 2.0T (Illinois, 60503)MSRP: $32,315Vehicle Price: $28,507Tax: $991.20DMV Misc Fees: $325Acq Fee: $595Gross cap cost: $30,418.20Residual: 57%Residual $: $18,419.55MF: .00108Doc Fee: $300 (in cap cost)Registration: $151 (up front)Title: $150 (up front)Electronic filing fee: $25 (in cap)Due at signing: $687.04Miles: 12,000Term: 36 monthsTax rate: 7%Payment: $386.04Any help is appreciated. Thanks in advance. ",No
1,Honda,Honda Accord,783,Michaell,Moderator,219539,2020-07-14,03:39:13,"LBCars711 said:Here's the offer I got today. Any room to negotiate down? Any additional incentives? Looking to get to $345/mo if possible:2020 Honda Accord Sport 2.0T (Illinois, 60503)MSRP: $32,315Vehicle Price: $28,507Tax: $991.20DMV Misc Fees: $325Acq Fee: $595Gross cap cost: $30,418.20Residual: 57%Residual $: $18,419.55MF: .00108Doc Fee: $300 (in cap cost)Registration: $151 (up front)Title: $150 (up front)Electronic filing fee: $25 (in cap)Due at signing: $687.04Miles: 12,000Term: 36 monthsTax rate: 7%Payment: $386.04Any help is appreciated. Thanks in advance.I agree with that payment - only way to get a better payment is to get a lower selling price.To get to your target, you'll need more than $1500 off the current price. ",Yes
1,Honda,Honda Accord,784,steve16,Member,12,2020-07-14,16:01:21,"kyfdx - Yes, I meant LX, not LE. Sorry about that. ",No
1,Honda,Honda Accord,785,kyfdx,Moderator,217095,2020-07-14,17:20:12,"steve16 said:Hello, Could I please get the RV, MF, and incentives for a 2020 Honda Accord LE and EX trims? 36/12. Zip code 02138. Thank you very much.steve16 said:kyfdx - Yes, I meant LX, not LE. Sorry about that. .00108 MF$500 incentive57%/56% residual for LX/EX ",Yes
1,Honda,Honda Accord,786,UnXplainable1,Member,14,2020-07-15,00:22:05,"Hi! Could I get MF, RV, and incentives for the following — 36/12K in zip code 29651 — please?2020 Accord Sport 1.5T2020 Accord EXL 1.5T ",No
1,Honda,Honda Accord,787,Michaell,Moderator,219539,2020-07-15,03:23:38,"UnXplainable1 said:Hi! Could I get MF, RV, and incentives for the following — 36/12K in zip code 29651 — please?2020 Accord Sport 1.5T2020 Accord EXL 1.5T.00108 MF$500 incentive58%56% ",Yes
1,Honda,Honda Accord,788,nt7001,Member,18,2020-07-15,16:11:55,"2020 Honda Accord EX and EX-LRValue / MFactor36,000/12,000Zip 33487Thank you!! ",No
1,Honda,Honda Accord,789,Michaell,Moderator,219539,2020-07-15,18:01:10,"nt7001 said:2020 Honda Accord EX and EX-LRValue / MFactor36,000/12,000Zip 33487Thank you!!1.5T or 2.0T? ",Yes
1,Honda,Honda Accord,790,nt7001,Member,18,2020-07-15,18:32:31,"Michaell said: nt7001 said:2020 Honda Accord EX and EX-LRValue / MFactor36,000/12,000Zip 33487Thank you!!1.5T or 2.0T?Sorry. Both please. Thanks. ",Yes
1,Honda,Honda Accord,791,Michaell,Moderator,219539,2020-07-15,18:44:58,"nt7001 said: Michaell said: nt7001 said:2020 Honda Accord EX and EX-LRValue / MFactor36,000/12,000Zip 33487Thank you!!1.5T or 2.0T?Sorry. Both please. Thanks..00108 MF$500 incentive56% - EX / EX-L 1.5T55% - EX-L 2.0T ",Yes
1,Honda,Honda Accord,792,QRISP,Member,11,2020-07-16,19:02:29,"Hey can you please provide the MF, RV and incentives for a 2020 Accord Sport 2.0T 10spd 36/10 in 93003. If 10k isn’t available can you please provide 12k. Thank you so much. ",No
1,Honda,Honda Accord,793,Michaell,Moderator,219539,2020-07-16,20:24:43,"QRISP said:Hey can you please provide the MF, RV and incentives for a 2020 Accord Sport 2.0T 10spd 36/10 in 93003. If 10k isn’t available can you please provide 12k. Thank you so much. 36/10.00108 and 58%$500 incentive ",Yes
1,Honda,Honda Accord,794,kncali,Member,24,2020-07-17,02:13:15,"RV + MF for a Accord EX-L 2.0T for 24 + 36mo, 15k miles please. 90027 ",No
1,Honda,Honda Accord,795,Wayu,Member,4,2020-07-17,03:17:09,"Hi everyone,I currently looking to buy 2020 accord EXL 2.0LEmail many dealership already, here are what I got..MSRP are the same $33375Selling price I got the lowest $29445 to highest $32295After fees and everything, OTD I got from:$33158-$33950.Does the OTD looks good? It does have many BS fees that I don’t think I’ll pay for it, my thought is about 30K OTD, any recommend? ",No
1,Honda,Honda Accord,796,Michaell,Moderator,219539,2020-07-17,03:52:08,"kncali said:RV + MF for a Accord EX-L 2.0T for 24 + 36mo, 15k miles please. 90027.00108 and 60% / 53%$500 incentive ",Yes
1,Honda,Honda Accord,797,Michaell,Moderator,219539,2020-07-17,03:53:54,"Wayu said:Hi everyone,I currently looking to buy 2020 accord EXL 2.0LEmail many dealership already, here are what I got..MSRP are the same $33375Selling price I got the lowest $29445 to highest $32295After fees and everything, OTD I got from:$33158-$33950.Does the OTD looks good? It does have many BS fees that I don’t think I’ll pay for it, my thought is about 30K OTD, any recommend?What ZIP code?There are some mandatory charges that are added to the selling price - sales tax, fees, etc.You need to get the breakdown of all of them, to compare. Some dealers will add junk fees to pad their profit margin. ",Yes
1,Honda,Honda Accord,798,Dbmdbm,Member,9,2020-07-17,04:29:46,"Could you please provide info on what should be MF, RV on 2020 Honda Accord Touring 2.0T? Would you know best lease, and selling price near Tampa, FL 33619? TIA ",No
1,Honda,Honda Accord,799,Michaell,Moderator,219539,2020-07-17,04:46:26,"Dbmdbm said:Could you please provide info on what should be MF, RV on 2020 Honda Accord Touring 2.0T? Would you know best lease, and selling price near Tampa, FL 33619? TIA36/15.00108 and 54%$500 incentive ",Yes
1,Honda,Honda Accord,800,Wayu,Member,4,2020-07-17,16:02:28,"To MichaellMy zip code 11375I asked NJ and CT dealership, and came out those prices.here is the excel I made, maybe is not that great but if you can check for me I will really appreciate it  ",No
1,Honda,Honda Accord,801,Michaell,Moderator,219539,2020-07-17,16:33:58,"Wayu said:To MichaellMy zip code 11375I asked NJ and CT dealership, and came out those prices.here is the excel I made, maybe is not that great but if you can check for me I will really appreciate it A quick review of the spreadsheet leads me to the following conclusions:1. Skip the CT dealers; they are adding extra fees that add no value to the car.2. Skip the top NJ dealer; breaking out the destination fee as a separate charge is not cool.3. If you live in NY, why is the NY dealer refusing to provide a tax number and an OTD price?I'd keep shopping - there have to be over a dozen Honda dealers within an hour or two drive. ",Yes
1,Honda,Honda Accord,802,Wayu,Member,4,2020-07-17,18:09:18,"To Michaell:Thank you so much for the feedback,However, I've been email more than 10 dealership, I take the highest OTD off and got those left.I think I'm not going to expect a dealer with give any ""Honest"" quote, do you think I should go to the dealership to negotiate? I know it really depends on how to negotiate with them, but do you think $30K OTD will be reasonable?  ",No
1,Honda,Honda Accord,803,Michaell,Moderator,219539,2020-07-17,19:15:52,"Wayu said:To Michaell:Thank you so much for the feedback,However, I've been email more than 10 dealership, I take the highest OTD off and got those left.I think I'm not going to expect a dealer with give any ""Honest"" quote, do you think I should go to the dealership to negotiate? I know it really depends on how to negotiate with them, but do you think $30K OTD will be reasonable?I don't see how you can get another $3000+ off the OTD prices you've been given.Showing up in person does signify your seriousness to complete a transaction, but if you don't get to a place where both you and the dealer will be happy, it's best to just walk away. ",Yes
1,Honda,Honda Accord,804,cmccleery,Member,4,2020-07-17,21:42:28,"Hello,Can I please get the MF, residiual, and any lease incentives on the 2020 Accord Sport 2.0T in 63110?Thanks! ",No
1,Honda,Honda Accord,805,Michaell,Moderator,219539,2020-07-17,22:46:07,"cmccleery said:Hello,Can I please get the MF, residiual, and any lease incentives on the 2020 Accord Sport 2.0T in 63110?Thanks!36/15.00108 and 55%$500 incentive ",Yes
1,Honda,Honda Accord,806,Wayu,Member,4,2020-07-17,23:08:13,"Michaell said: Wayu said:To Michaell:Thank you so much for the feedback,However, I've been email more than 10 dealership, I take the highest OTD off and got those left.I think I'm not going to expect a dealer with give any ""Honest"" quote, do you think I should go to the dealership to negotiate? I know it really depends on how to negotiate with them, but do you think $30K OTD will be reasonable?I don't see how you can get another $3000+ off the OTD prices you've been given.Showing up in person does signify your seriousness to complete a transaction, but if you don't get to a place where both you and the dealer will be happy, it's best to just walk away.Hi Michaell,I'm not sure if I'm calculate correctly, if not please advice!After fees and tax, it came out OTD $33158.02Should I subtract the vin etch/accessories(which I dont need) and than negotiate the Doc fee? Also I've been search that we should not pay for destination fee as well so I will cross off that. I also own honda vehicle which one of dealer said it can be use for loyalty program $500 off.What I found from other person buying a car,people can negotiate get $3000 off of MSRP, so I thought that is reasonable since they have so much markup.I did check KBB or edmunds, does the price on there include fees and tax? ",Yes
1,Honda,Honda Accord,807,Michaell,Moderator,219539,2020-07-18,02:39:13,"Wayu said: Michaell said: Wayu said:To Michaell:Thank you so much for the feedback,However, I've been email more than 10 dealership, I take the highest OTD off and got those left.I think I'm not going to expect a dealer with give any ""Honest"" quote, do you think I should go to the dealership to negotiate? I know it really depends on how to negotiate with them, but do you think $30K OTD will be reasonable?I don't see how you can get another $3000+ off the OTD prices you've been given.Showing up in person does signify your seriousness to complete a transaction, but if you don't get to a place where both you and the dealer will be happy, it's best to just walk away.Hi Michaell,I'm not sure if I'm calculate correctly, if not please advice!After fees and tax, it came out OTD $33158.02Should I subtract the vin etch/accessories(which I dont need) and than negotiate the Doc fee? Also I've been search that we should not pay for destination fee as well so I will cross off that. I also own honda vehicle which one of dealer said it can be use for loyalty program $500 off.What I found from other person buying a car,people can negotiate get $3000 off of MSRP, so I thought that is reasonable since they have so much markup.I did check KBB or edmunds, does the price on there include fees and tax?I'd negotiate the price to offset the VIN Etch fee.The destination fee is part of the MSRP; you won't be able to eliminate it.Most pricing sites do not includes fees and taxes, since they are so regional. ",Yes
1,Honda,Honda Accord,808,z2llsnoopy,Member,42,2020-07-18,15:33:44,"Could I have the numbers for Accord EX and EX-L, 36/10k, zip code 11732 ",No
1,Honda,Honda Accord,809,Michaell,Moderator,219539,2020-07-18,16:14:13,"z2llsnoopy said:Could I have the numbers for Accord EX and EX-L, 36/10k, zip code 117321.5T or 2.0T? ",Yes
1,Honda,Honda Accord,810,ral2167,Member,791,2020-07-18,16:33:27,"Wayu said:To MichaellMy zip code 11375I asked NJ and CT dealership, and came out those prices.here is the excel I made, maybe is not that great but if you can check for me I will really appreciate it Send to me those prices are high. ",Yes
1,Honda,Honda Accord,811,cmccleery,Member,4,2020-07-18,16:43:28,"Michaell said: cmccleery said:Hello,Can I please get the MF, residiual, and any lease incentives on the 2020 Accord Sport 2.0T in 63110?Thanks!36/15.00108 and 55%$500 incentiveThank you! Can I also get 36/12? My mistake! ",Yes
1,Honda,Honda Accord,812,z2llsnoopy,Member,42,2020-07-18,17:33:23,"Michaell said: z2llsnoopy said:Could I have the numbers for Accord EX and EX-L, 36/10k, zip code 117321.5T or 2.0T?1.5 please, and the zip code is 11372 not 11732 ",Yes
1,Honda,Honda Accord,813,kyfdx,Moderator,217095,2020-07-18,19:17:47,"z2llsnoopy said: Michaell said: z2llsnoopy said:Could I have the numbers for Accord EX and EX-L, 36/10k, zip code 117321.5T or 2.0T?1.5 please, and the zip code is 11372 not 11732.00108 MF and 57% residual$500 incentiveEither trim ",Yes
1,Honda,Honda Accord,814,Michaell,Moderator,219539,2020-07-18,21:13:49,"cmccleery said: Michaell said: cmccleery said:Hello,Can I please get the MF, residiual, and any lease incentives on the 2020 Accord Sport 2.0T in 63110?Thanks!36/15.00108 and 55%$500 incentiveThank you! Can I also get 36/12? My mistake!57% ",Yes
1,Honda,Honda Accord,815,Jaykm,Member,2,2020-07-19,05:40:56,"HeyyyCan I please get the MF, residiual, and any lease incentives on the 2020 Accord Sport 2.0T in 33351?Thanks🙏🏻! ",No
1,Honda,Honda Accord,816,kyfdx,Moderator,217095,2020-07-19,12:10:48,"Jaykm said:HeyyyCan I please get the MF, residiual, and any lease incentives on the 2020 Accord Sport 2.0T in 33351?Thanks🙏🏻! 36/15.00108 MF and 55% residual$500 incentive ",Yes
1,Honda,Honda Accord,817,Peter_K,Member,5,2020-07-19,13:57:37,"Please, would you give me the MF and residual forAccord EX and EX-L 1.536/12 and 36/15ZIP 07701Thanks!And, any incentives? ",No
1,Honda,Honda Accord,818,kyfdx,Moderator,217095,2020-07-19,17:30:47,"Peter_K said:Please, would you give me the MF and residual forAccord EX and EX-L 1.536/12 and 36/15ZIP 07701Thanks!And, any incentives?36/15.00108 MF and 54% residual$500 incentiveEither trim ",Yes
1,Honda,Honda Accord,819,Jaykm,Member,2,2020-07-20,03:48:25,"kyfdx said: Jaykm said:HeyyyCan I please get the MF, residiual, and any lease incentives on the 2020 Accord Sport 2.0T in 33351?Thanks🙏🏻! 36/15.00108 MF and 55% residual$500 incentivekyfdx said: Jaykm said:HeyyyCan I please get the MF, residiual, and any lease incentives on the 2020 Accord Sport 2.0T in 33351?Thanks🙏🏻! 36/15.00108 MF and 55% residual$500 incentive",Yes
1,Honda,Honda Accord,820,zliu,Member,14,2020-07-20,03:52:37,"Hello,Can I please have the MF, residual and incentives for 2020 EX 1.5 with 10k/36 months?06850 zip codeThanks! ",No
1,Honda,Honda Accord,821,kyfdx,Moderator,217095,2020-07-20,11:44:13,@jaykm Do you have another question? ,No
1,Honda,Honda Accord,822,kyfdx,Moderator,217095,2020-07-20,11:44:50,"zliu said:Hello,Can I please have the MF, residual and incentives for 2020 EX 1.5 with 10k/36 months?06850 zip codeThanks!.00108 MF and 57% residual$500 incentive ",Yes
1,Honda,Honda Accord,823,UnXplainable1,Member,14,2020-07-20,20:38:10,"Hi there, could I get MF and RV for a 2020 LX 1.5 at 36 months, 12K miles in zip code 29617? Thanks! ",No
1,Honda,Honda Accord,824,Michaell,Moderator,219539,2020-07-20,23:09:18,"UnXplainable1 said:Hi there, could I get MF and RV for a 2020 LX 1.5 at 36 months, 12K miles in zip code 29617? Thanks!.00108 and 57%$500 incentive ",Yes
1,Honda,Honda Accord,825,Andrew Price,Member,31,2020-07-22,00:05:35,Can I get mf rv and incentives for a sport 1.5 in 8538324/10 and 36/10 ,No
